Reference,Customer,Invoice,InvoiceDate,Total,Payments,Hours,Pay,Comp,Burden,Pass,Profit,%Profit,Terms,PostedToAR,ReversedTotal,LocationId
1622,COAST2,21930,2018-12-28 00:00:00,3719.29,0,86.5,2116,127.81,286.29,177.11,1012.08,28.5722,A,True,0,1
1623,ELLIS1,21931,2018-12-28 00:00:00,1261.5,0,41,788.5,47.05,106.68,60.07,259.2,21.5743,A,True,0,1
1656,FRONTF,21932,2018-12-28 00:00:00,150.89,0,6,90,5.44,12.18,7.19,36.08,25.1079,A,True,0,1
1300,HANSD1,21933,2018-12-28 00:00:00,843.54,0,26.5,509,29.35,68.87,40.17,196.15,24.4159,A,True,0,1
1010,HCCOLD,21961,2018-12-28 00:00:00,1576.88,0,79.25,1030.25,62.23,139.39,75.09,269.92,17.9732,A,True,0,2
1038,ICONW1,21979,2018-12-14 00:00:00,42979.06,0,1218,25152.01,1473.54,2978.78,2046.62,11328.11,27.6751,A,True,0,1
1038,ICONW1,21981,2018-12-21 00:00:00,35671.81,0,1009,20888.13,1243.34,2470.51,1698.66,9371.17,27.584,A,True,0,1
1667,KITSI1,21934,2018-12-28 00:00:00,1375.92,0,32,768,46.39,103.91,65.52,392.1,29.9222,A,True,0,1
1596,MARCO3,21935,2018-12-28 00:00:00,1816.65,0,41.5,1014,60.16,137.19,86.51,518.79,29.9854,A,True,0,1
1638,MARCO3,21936,2018-12-28 00:00:00,1005.9,0,40,600,36.24,81.18,47.9,240.58,25.1127,A,True,0,1
1499,MARCO3,21971,2018-12-28 00:00:00,1238.71,0,40.75,733.5,44.3,99.24,58.99,302.68,25.6569,A,True,0,2
1499,MARCO3,21972,2018-12-28 00:00:00,1132.31,0,37.25,670.5,40.5,90.72,53.92,276.67,25.6558,A,True,0,2
833,MARCO3,21975,2018-12-28 00:00:00,2599.46,0,73,1567.5,93.3,212.08,123.78,602.8,24.3489,A,True,0,1
833,MARCO3,21976,2018-12-28 00:00:00,4835.92,0,136.25,3006,179.57,406.71,230.28,1013.36,22.0026,A,True,0,1
833,MARCO3,21977,2018-12-28 00:00:00,343.98,0,8,224,13.53,30.31,16.38,59.76,18.2418,A,True,0,1
1965,ABBOTK,27058,2019-10-18 00:00:00,1299.9,0,40,800,56.96,108.24,61.9,272.8,22.0355,A,True,0,2
1933,ABBOTK,27059,2019-10-18 00:00:00,217.98,0,8,120,8.54,16.24,10.38,62.82,30.2601,A,True,0,2
1965,ABBOTK,27060,2019-10-18 00:00:00,217.98,0,8,120,8.54,16.24,10.38,62.82,30.2601,A,True,0,2
1965,ABBOTK,27061,2019-10-18 00:00:00,942.43,0,29,580,41.3,78.47,44.88,197.78,22.0355,A,True,0,2
1965,ABBOTK,27111,2019-10-25 00:00:00,1148.7,0,40,632,45,85.51,54.7,331.49,30.3007,A,True,0,2
1965,ABBOTK,27112,2019-10-25 00:00:00,190.73,0,7,105,7.48,14.21,9.08,54.96,30.256,A,True,0,2
2288,ACCIVI,26956,2019-10-25 00:00:00,129.99,0,4,76,5.41,10.28,6.19,32.11,25.937,A,True,0,1
2334,ACCIVI,26957,2019-10-25 00:00:00,1990.47,0,59.75,1198.75,83.25,162.19,94.78,451.5,23.8172,A,True,0,1
2400,ACCIVI,26958,2019-10-25 00:00:00,113.75,0,3.5,66.5,4.73,9,5.42,28.1,25.9393,A,True,0,2
1956,ALTOC1,26989,2019-10-25 00:00:00,1018.44,0,25.5,577.5,39.94,78.14,48.5,274.36,28.2863,A,True,0,1
2217,ANTHEM,26990,2019-10-25 00:00:00,322.49,0,7.5,180,12.82,24.35,15.36,89.96,29.2905,A,True,0,2
1957,ARADEV,26991,2019-10-25 00:00:00,704.76,0,16,432,30.76,58.45,33.56,149.99,22.3465,A,True,0,1
2394,BARBER,26959,2019-10-25 00:00:00,1006.32,0,32,576,41.01,77.93,47.92,263.46,27.4896,A,True,0,1
2113,BOSAC1,26960,2019-10-25 00:00:00,1241.52,0,32,640,45.57,86.59,59.12,410.24,34.6955,A,True,0,1
2027,CENTU1,26992,2019-10-25 00:00:00,722.06,0,26.5,397.5,28.3,53.78,34.38,208.1,30.2612,A,True,0,1
2157,CHANDO,26993,2019-10-25 00:00:00,4483.9,0,132.5,2565.5,182.66,347.11,213.52,1175.11,27.5177,A,True,0,1
2222,CHANDO,26994,2019-10-25 00:00:00,2004.17,0,41,1092,70.06,147.75,95.44,598.92,31.3779,A,True,0,1
2210,CHANDO,26995,2019-10-25 00:00:00,2325.91,0,54,1365.5,91.78,184.75,110.76,573.12,25.8727,A,True,0,2
2210,CHANDO,27062,2019-10-18 00:00:00,1894.04,0,42,1096.5,76.26,148.36,90.19,482.73,26.7611,A,True,0,2
2210,CHANDO,27063,2019-10-18 00:00:00,129.99,0,4,76,5.41,10.28,6.19,32.11,25.937,A,True,0,2
2195,CLEARV,26961,2019-10-25 00:00:00,1006.32,0,32,544,38.73,73.6,47.92,302.07,31.5182,A,True,0,1
2374,CREWLO,26963,2019-10-25 00:00:00,177.11,0,6.5,97.5,6.94,13.19,8.43,51.05,30.2644,A,True,0,1
2345,CREWLO,26964,2019-10-25 00:00:00,3898.58,0,120.5,2129.5,149.91,288.12,185.65,1145.4,30.849,A,True,0,2
2345,CREWLO,27037,2019-10-18 00:00:00,2490.29,0,86,1362,96.97,184.28,118.59,728.45,30.7143,A,True,0,2
2344,CREWLO,27113,2019-10-25 00:00:00,245.24,0,9,135,9.61,18.27,11.68,70.68,30.262,A,True,0,1
2302,DAMACO,27064,2019-10-18 00:00:00,251.58,0,8,136,9.68,18.4,11.98,75.52,31.5192,A,True,0,2
1962,DARWI1,26996,2019-10-25 00:00:00,720.21,0,16.5,452.25,31.72,61.19,34.3,140.75,20.5202,A,True,0,1
2046,DARWI1,26997,2019-10-25 00:00:00,933.23,0,34.25,513.75,36.58,69.51,44.44,268.95,30.2602,A,True,0,1
2247,DARWI1,26998,2019-10-25 00:00:00,917.45,0,29.5,519.25,36.63,70.25,43.69,247.63,28.3407,A,True,0,1
1939,DARWI1,26999,2019-10-25 00:00:00,2272.41,0,76,1236,88,167.23,108.21,672.97,31.0956,A,True,0,2
1939,DARWI1,27065,2019-10-18 00:00:00,3590.49,0,104.5,1967,139.69,266.14,170.98,1046.68,30.6091,A,True,0,2
2201,DPCWIN,27038,2019-10-18 00:00:00,136.24,0,5,75,5.34,10.15,6.49,39.26,30.2582,A,True,0,2
2386,DPCWIN,27039,2019-10-18 00:00:00,340.6,0,12.5,187.5,13.35,25.37,16.22,98.16,30.2608,A,True,0,2
2234,ELLIS1,26965,2019-10-25 00:00:00,451.48,0,10.5,252,17.94,34.1,21.5,125.94,29.2897,A,True,0,1
1972,EMBER1,26966,2019-10-25 00:00:00,0,0,35,665,47.35,89.97,0,-802.32,0,A,True,0,1
1954,EMBER1,26967,2019-10-25 00:00:00,0,0,25.5,408,29.05,55.2,0,-492.25,0,A,True,0,2
1954,EMBER1,27040,2019-10-18 00:00:00,0,0,26.5,424,30.19,57.37,0,-511.56,0,A,True,0,2
1973,ETROCO,26968,2019-10-25 00:00:00,790.18,0,29,435,30.97,58.86,37.63,227.72,30.2598,A,True,0,1
2403,GRIMEB,26969,2019-10-25 00:00:00,1226.46,0,39,682.5,48.59,92.34,58.4,344.63,29.5045,A,True,0,2
2397,GRIMEB,27041,2019-10-18 00:00:00,220.13,0,7,119,8.47,16.1,10.48,66.08,31.5192,A,True,0,2
2396,HANSD1,27042,2019-10-18 00:00:00,259.98,0,8,152,10.82,20.57,12.38,64.21,25.933,A,True,0,2
1978,ICONW1,27000,2019-10-25 00:00:00,11446.95,0,214.5,7026,441.34,950.62,545.09,2483.9,22.7842,A,True,0,1
1978,ICONW1,27066,2019-10-18 00:00:00,13049.35,0,264,7880.5,487.3,1066.23,621.4,2993.92,24.0902,A,True,0,1
1978,ICONW1,27067,2019-10-18 00:00:00,251.58,0,8,136,9.68,18.4,11.98,75.52,31.5192,A,True,0,1
1979,ICONW1,27082,2019-10-25 00:00:00,30043.22,0,886.5,17453,1177.38,2151.2,1430.63,7831.01,27.3691,A,True,0,1
1982,ICONW1,27083,2019-10-25 00:00:00,3525.8,0,78.5,2093.13,142.74,283.2,167.9,838.83,24.9808,A,True,0,1
1979,ICONW1,27084,2019-10-18 00:00:00,50755.82,0,1442,29457,1950,3575.1,2416.94,13356.78,27.6315,A,True,0,1
1979,ICONW1,27085,2019-10-11 00:00:00,49434.83,0,1365,28703.75,1852.91,3541.31,2354.04,12982.82,27.5756,A,True,0,1
1942,IMPARK,27043,2019-10-18 00:00:00,1446.14,0,44.5,845.5,60.2,114.4,68.86,357.18,25.9337,A,True,0,2
2379,INDFLO,27044,2019-10-18 00:00:00,381.47,0,14,210,14.95,28.41,18.17,109.94,30.2615,A,True,0,2
1984,KENAID,27002,2019-10-25 00:00:00,619.89,0,22.5,341.25,24.03,46.17,29.52,178.92,30.3064,A,True,0,1
1984,KENAID,27110,2019-10-25 00:00:00,3534.3,0,132,2472,176.01,334.46,168.3,383.53,11.3942,A,True,0,1
1987,LEDCO1,27004,2019-10-25 00:00:00,4719.92,0,145.5,2608.75,184.23,352.96,224.76,1349.22,30.0149,A,True,0,1
2257,LEDCO1,27005,2019-10-25 00:00:00,871.92,0,32,480,34.18,64.94,41.52,251.28,30.2601,A,True,0,1
2349,LEDCO1,27006,2019-10-25 00:00:00,1590.7,0,38,820,54.11,110.95,75.75,529.89,34.9774,A,True,0,1
1986,LEDCO1,27109,2019-10-25 00:00:00,4942.38,0,146,2762,196.65,373.7,235.35,1374.68,29.2048,A,True,0,1
2395,LUMANA,26970,2019-10-25 00:00:00,378.29,0,14.5,224,0.99,30.31,18.01,104.98,29.1384,A,True,0,1
2035,MARCO3,27007,2019-10-25 00:00:00,959.15,0,30.5,518.5,36.92,70.15,45.67,287.91,31.5179,A,True,0,1
2030,MARCO3,27008,2019-10-25 00:00:00,626.69,0,23,345,24.56,46.68,29.84,180.61,30.2605,A,True,0,1
2030,MARCO3,27009,2019-10-25 00:00:00,238.41,0,8.5,131.25,9.08,17.76,11.35,68.97,30.3752,A,True,0,1
2030,MARCO3,27010,2019-10-25 00:00:00,558.58,0,19,307.5,20.29,41.6,26.6,162.59,30.5632,A,True,0,1
2030,MARCO3,27011,2019-10-25 00:00:00,259.98,0,8,152,10.82,20.57,12.38,64.21,25.933,A,True,0,1
1943,MARCO3,27012,2019-10-25 00:00:00,259.98,0,8,152,10.82,20.57,12.38,64.21,25.933,A,True,0,2
1943,MARCO3,27068,2019-10-18 00:00:00,536.21,0,16,313.5,21.64,42.42,25.53,133.12,26.0672,A,True,0,2
2190,NEWELE,26971,2019-10-25 00:00:00,1006.32,0,32,576,41.01,77.93,47.92,263.46,27.4896,A,True,0,1
2189,NEWELE,26972,2019-10-25 00:00:00,1253.39,0,46,690,49.13,93.36,59.69,361.21,30.2597,A,True,0,2
2189,NEWELE,27102,2019-10-18 00:00:00,1091.55,0,38.5,599.75,42.4,81.15,51.98,316.27,30.4232,A,True,0,2
2322,NOVAC1,26973,2019-10-25 00:00:00,1409.52,0,32,768,54.68,103.91,67.12,415.81,30.9751,A,True,0,2
2366,NOVAC1,26974,2019-10-25 00:00:00,234.83,0,7,126,8.97,17.05,11.18,71.63,32.0277,A,True,0,2
2322,NOVAC1,27046,2019-10-18 00:00:00,1083.02,0,30,592,40.73,80.1,51.57,318.62,30.8905,A,True,0,2
2366,NOVAC1,27047,2019-10-18 00:00:00,245.24,0,9,135,9.61,18.27,11.68,70.68,30.262,A,True,0,2
2102,ONNIC1,27013,2019-10-25 00:00:00,613.08,0,22.5,337.5,24.03,45.66,29.19,176.7,30.2625,A,True,0,1
2193,ONNIC1,27014,2019-10-25 00:00:00,880.53,0,28,476,33.89,64.4,41.93,264.31,31.518,A,True,0,1
2196,ONNIC1,27015,2019-10-25 00:00:00,435.96,0,16,240,17.09,32.47,20.76,125.64,30.2601,A,True,0,1
2208,ONNIC1,27069,2019-10-18 00:00:00,251.58,0,8,136,9.68,18.4,11.98,75.52,31.5192,A,True,0,2
2193,ONNIC1,27105,2019-10-25 00:00:00,1089.9,0,40,600,42.72,81.18,51.9,314.1,30.2601,A,True,0,1
2385,ONNIC1,27106,2019-10-25 00:00:00,259.98,0,8,152,10.82,20.57,12.38,64.21,25.933,A,True,0,1
2385,ONNIC1,27107,2019-10-25 00:00:00,162.49,0,5,95,6.76,12.85,7.74,40.14,25.9386,A,True,0,1
2009,PCLCO1,27016,2019-10-25 00:00:00,4901.53,0,120.5,2906.75,186.58,393.28,233.41,1181.51,25.3102,A,True,0,1
2298,PITTM1,26975,2019-10-25 00:00:00,2924.62,0,93,1581,112.57,213.91,139.27,877.87,31.5174,A,True,0,1
2390,PITTM1,26976,2019-10-25 00:00:00,1008.16,0,37,555,39.52,75.09,48.01,290.54,30.2599,A,True,0,1
2408,PITTM1,26977,2019-10-25 00:00:00,136.24,0,5,75,5.34,10.15,6.49,39.26,30.2582,A,True,0,1
2118,PMCLOG,26978,2019-10-25 00:00:00,1078.37,0,44,626.5,43.86,84.77,51.35,271.89,26.4737,A,True,0,2
2118,PMCLOG,27048,2019-10-18 00:00:00,1018.13,0,42.25,591.5,42.11,80.03,48.48,256.01,26.4023,A,True,0,2
2407,PROAC1,26979,2019-10-25 00:00:00,943.44,0,30,510,36.31,69,44.93,283.2,31.5188,A,True,0,1
1947,REDEKO,27070,2019-10-18 00:00:00,4449.85,0,129.5,2515.75,176.9,340.38,211.9,1204.92,28.4317,A,True,0,2
1947,REDEKO,27071,2019-10-18 00:00:00,7615.61,0,220.5,4358,309.76,589.64,362.65,1995.56,27.5137,A,True,0,2
1996,RENDI1,27018,2019-10-25 00:00:00,2261.11,0,61,1376.5,97.51,186.24,107.67,493.19,22.9024,A,True,0,1
1997,RENDI1,27019,2019-10-25 00:00:00,901.43,0,30,514,36.6,69.54,42.93,238.36,27.7647,A,True,0,1
1995,RIZEA1,27020,2019-10-25 00:00:00,5232.11,0,150,3156,209.04,427.01,249.15,1190.91,23.8997,A,True,0,1
1930,SHIELD,26980,2019-10-25 00:00:00,721.69,0,23.75,391.75,27.89,53,34.37,214.68,31.2344,A,True,0,1
2409,SHIELD,26981,2019-10-25 00:00:00,217.98,0,8,120,8.54,16.24,10.38,62.82,30.2601,A,True,0,1
2368,SHOWMA,27049,2019-10-18 00:00:00,762.93,0,28,420,29.9,56.83,36.33,219.87,30.2601,A,True,0,2
2370,SHOWMA,27050,2019-10-18 00:00:00,871.92,0,32,480,34.18,64.94,41.52,251.28,30.2601,A,True,0,2
2004,SPIRCO,27021,2019-10-25 00:00:00,1945.64,0,42.5,1086,72.62,146.94,92.65,547.43,29.5431,A,True,0,1
2119,STANH1,26982,2019-10-25 00:00:00,136.24,0,5,75,5.34,10.15,6.49,39.26,30.2582,A,True,0,1
2161,STANH1,26983,2019-10-25 00:00:00,326.97,0,12,180,12.82,24.35,15.57,94.23,30.2601,A,True,0,1
2115,SYNCRA,27022,2019-10-25 00:00:00,2172.03,0,68,1252,89.14,169.4,103.43,558.06,26.9777,A,True,0,1
2207,SYNCRA,27023,2019-10-25 00:00:00,2014.86,0,61,1272.5,89.14,172.17,95.95,385.1,20.0687,A,True,0,1
2364,TAMGMT,26984,2019-10-25 00:00:00,1341.95,0,49.25,738.75,52.6,99.95,63.9,386.75,30.2609,A,True,0,1
2025,TOWNL1,27024,2019-10-25 00:00:00,357.47,0,10,220,14.24,29.77,17.02,76.44,22.4526,A,True,0,1
1917,TURNER,26985,2019-10-25 00:00:00,217.98,0,8,120,8.54,16.24,10.38,62.82,30.2601,A,True,0,1
2017,URBAN1,27025,2019-10-25 00:00:00,2794.79,0,81.5,1634,110.25,221.08,133.09,696.37,26.1626,A,True,0,1
2018,URBAN1,27026,2019-10-25 00:00:00,3110.04,0,80,1763,115.42,238.53,148.1,844.99,28.5283,A,True,0,1
2020,URBAN1,27027,2019-10-25 00:00:00,343.98,0,8,200,14.24,0,16.38,113.36,34.6032,A,True,0,1
2021,URBAN1,27028,2019-10-25 00:00:00,506.31,0,16,294,20.93,39.78,24.11,127.49,26.4392,A,True,0,1
2103,URBAN1,27030,2019-10-25 00:00:00,2412.95,0,73.5,1434,101.07,194.02,114.9,568.96,24.7584,A,True,0,1
2326,URBAN1,27031,2019-10-25 00:00:00,343.98,0,8,232,16.52,31.39,16.38,47.69,14.5574,A,True,0,1
2416,URBAN1,27032,2019-10-25 00:00:00,1031.94,0,24,600,42.72,0,49.14,340.08,34.6032,A,True,0,1
1949,URBAN1,27033,2019-10-25 00:00:00,6906.74,0,207.25,4089.63,276.38,553.33,328.89,1658.51,25.2136,A,True,0,2
2021,URBAN1,27072,2019-10-18 00:00:00,763.14,0,24,448,31.9,60.61,36.34,186.29,25.6315,A,True,0,1
1949,URBAN1,27073,2019-10-18 00:00:00,6596.01,0,197.25,3904.25,261.16,528.24,314.1,1588.26,25.2831,A,True,0,2
2022,URBAN1,27108,2019-10-25 00:00:00,7859.83,0,217.5,4528.5,320.87,612.71,374.28,2023.47,27.0317,A,True,0,1
2095,VINTOP,26986,2019-10-25 00:00:00,626.69,0,23,345,24.56,46.68,29.84,180.61,30.2605,A,True,0,1
1950,WALMCL,27034,2019-10-25 00:00:00,1673.81,0,38,988,70.35,133.68,79.71,402.07,25.2224,A,True,0,2
2301,WALMCL,27074,2019-10-18 00:00:00,687.96,0,16,384,27.34,51.96,32.76,191.9,29.2888,A,True,0,2
1950,WALMCL,27103,2019-10-18 00:00:00,1979.88,0,48,1140,81.17,154.24,94.28,510.19,27.0572,A,True,0,2
2060,WESGR1,27075,2019-10-25 00:00:00,1006.32,0,32,544,38.73,73.6,47.92,302.07,31.5182,A,True,0,2
2012,WESGR1,27076,2019-10-25 00:00:00,178.74,0,5.5,104.5,7.44,14.14,8.51,44.15,25.9355,A,True,0,1
2242,WESGR1,27077,2019-10-25 00:00:00,1647.87,0,52,908,64.65,122.85,78.47,473.9,30.1963,A,True,0,1
2060,WESGR1,27078,2019-10-18 00:00:00,1478.01,0,47.5,807.5,57.49,109.25,70.38,433.39,30.7886,A,True,0,2
2012,WESGR1,27079,2019-10-18 00:00:00,1253.68,0,29.5,710,48.84,96.06,59.7,339.08,28.3991,A,True,0,1
2016,WESGR1,27080,2019-10-25 00:00:00,3557.38,0,110.5,2003.5,142.65,271.07,169.4,970.76,28.6531,A,True,0,1
2013,WESGR1,27081,2019-10-04 00:00:00,8877.62,0,262.5,4959.5,353.12,671.02,422.74,2471.24,29.2286,A,True,0,1
2367,WESTPO,26987,2019-10-25 00:00:00,4987.17,0,176,2731.75,194.23,369.61,237.48,1454.1,30.6146,A,True,0,1
2367,WESTPO,27095,2019-10-18 00:00:00,803.81,0,29.5,442.5,31.51,59.87,38.28,231.65,30.2601,A,True,0,1
2206,WHITEW,27035,2019-10-25 00:00:00,259.98,0,8,152,10.82,20.57,12.38,64.21,25.933,A,True,0,1
2215,WSSCOT,27036,2019-10-25 00:00:00,13434.84,0,421.5,7313.26,517.73,989.48,639.75,3974.62,31.0636,A,True,0,2
2215,WSSCOT,27051,2019-10-18 00:00:00,7784.65,0,241,4251,302.67,575.16,370.7,2285.12,30.8219,A,True,0,2
2381,WSSCOT,27052,2019-10-18 00:00:00,340.6,0,12.5,187.5,13.35,25.37,16.22,98.16,30.2608,A,True,0,2
2075,CHANDO,27098,2019-11-01 00:00:00,2264.22,0,72,1224,87.15,165.61,107.82,679.64,31.5173,A,True,0,3
2311,CHANDO,27114,2019-11-01 00:00:00,435.96,0,16,240,17.09,32.47,20.76,125.64,30.2601,A,True,0,3
2311,CHANDO,27115,2019-10-25 00:00:00,435.96,0,16,240,17.09,32.47,20.76,125.64,30.2601,A,True,0,3
2212,EMBER1,27088,2019-10-18 00:00:00,0,0,57,890,63.37,120.42,0,-1073.79,0,A,True,0,3
2356,EMBER1,27089,2019-10-18 00:00:00,0,0,37,675,41.05,91.33,0,-807.38,0,A,True,0,3
2356,EMBER1,27096,2019-11-01 00:00:00,251.58,0,8,152,10.82,20.57,11.98,56.21,23.4599,A,True,0,3
2382,OMEGAS,27090,2019-10-18 00:00:00,1047.9,0,40,640,45.57,86.59,49.9,225.84,22.6293,A,True,0,3
2185,PCLCO1,27086,2019-11-01 00:00:00,3127.74,0,104,1760,125.31,238.13,148.94,855.36,28.7149,A,True,0,3
2185,PCLCO1,27116,2019-10-25 00:00:00,1307.88,0,48,752,53.54,101.75,62.28,338.31,27.1604,A,True,0,3
2197,PCLCO1,27118,2019-11-01 00:00:00,4656.62,0,119,2572,177.15,347.99,221.74,1337.74,30.1641,A,True,0,3
2314,POSILI,26819,2019-10-04 00:00:00,675,0,-217.77,-3266.55,-14.37,-441.96,32.14,4365.74,679.1121,A,True,0,3
2297,REDDAL,27087,2019-11-01 00:00:00,1383.9,0,40,800,56.96,108.24,65.9,352.8,26.7678,A,True,0,3
2388,SERVIC,27104,2019-10-25 00:00:00,2214.24,0,64,1280,91.14,173.18,105.44,564.48,26.7678,A,True,0,3
2336,KAMEAC,27120,2019-10-11 00:00:00,0,0,0,0,0,0,0,0,100,A,True,-366.71,1
2390,PITTM1,27119,2019-10-18 00:00:00,871.92,0,32,480,34.18,64.94,41.52,251.28,30.2601,A,True,0,1
2342,TESLAM,27121,2019-10-11 00:00:00,4284.69,0,146,2874.52,189.86,388.92,204.03,627.36,15.374,A,True,0,1
2336,KAMEAC,27123,2019-10-25 00:00:00,-403.46,0,-11.5,0,0,0,-19.21,-384.25,100,A,True,0,1
2118,PMCLOG,27122,2019-10-25 00:00:00,-108.44,0,-4.5,0,0,0,-5.16,-103.28,100,A,True,0,2
1933,ABBOTK,27174,2019-11-01 00:00:00,735.68,0,27,405,28.84,54.8,35.03,212.01,30.259,A,True,0,2
1965,ABBOTK,27175,2019-11-01 00:00:00,1226.14,0,45,675,48.06,91.33,58.39,353.36,30.2599,A,True,0,2
1933,ABBOTK,27176,2019-11-01 00:00:00,217.98,0,8,120,8.54,16.24,10.38,62.82,30.2601,A,True,0,2
1965,ABBOTK,27177,2019-11-01 00:00:00,1299.9,0,40,800,56.96,108.24,61.9,272.8,22.0355,A,True,0,2
1933,ABBOTK,27178,2019-11-01 00:00:00,190.73,0,7,105,7.48,14.21,9.08,54.96,30.256,A,True,0,2
2288,ACCIVI,27131,2019-11-01 00:00:00,605.26,0,17.75,364.5,24.71,49.32,28.82,137.91,23.9244,A,True,0,1
2309,ACCIVI,27132,2019-11-01 00:00:00,487.46,0,15,285,20.29,38.56,23.21,120.4,25.9343,A,True,0,1
2334,ACCIVI,27133,2019-11-01 00:00:00,2209.83,0,68,1332,94.84,180.22,105.23,497.54,23.6406,A,True,0,1
1956,ALTOC1,27179,2019-11-01 00:00:00,1697.39,0,42.5,962.5,66.57,130.23,80.83,457.26,28.286,A,True,0,1
2217,ANTHEM,27180,2019-11-01 00:00:00,268.13,0,7.75,155,11.04,20.97,12.77,68.35,26.7661,A,True,0,2
1957,ARADEV,27181,2019-11-01 00:00:00,1761.9,0,40,1080,76.9,146.12,83.9,374.98,22.3468,A,True,0,1
2422,ATIRA2,27134,2019-11-01 00:00:00,370.92,0,14.75,221.25,0.97,29.94,17.66,101.1,28.6191,A,True,0,1
2394,BARBER,27135,2019-11-01 00:00:00,1257.9,0,40,720,51.26,97.42,59.9,329.32,27.4891,A,True,0,1
2113,BOSAC1,27136,2019-11-01 00:00:00,1676.09,0,44.5,874,62.23,118.25,79.81,541.8,33.9414,A,True,0,1
2027,CENTU1,27182,2019-11-01 00:00:00,572.2,0,21,315,22.43,42.62,27.25,164.9,30.2597,A,True,0,1
2157,CHANDO,27183,2019-11-01 00:00:00,6247.64,0,176.5,3581,253.08,484.51,297.51,1631.54,27.4202,A,True,0,1
2222,CHANDO,27184,2019-11-01 00:00:00,1365.47,0,30,744,51.26,100.66,65.02,404.53,31.1069,A,True,0,1
2210,CHANDO,27185,2019-11-01 00:00:00,2397.75,0,57,1391.38,95.89,188.25,114.18,608.05,26.6272,A,True,0,2
2195,CLEARV,27137,2019-11-01 00:00:00,235.86,0,7.5,127.5,9.08,17.25,11.23,70.8,31.5185,A,True,0,1
2418,COAST1,27236,2019-11-01 00:00:00,517.71,0,19,285,20.29,38.56,24.65,149.21,30.262,A,True,0,1
2345,CREWLO,27240,2019-11-01 00:00:00,217.98,0,8,120,8.54,16.24,10.38,62.82,30.2601,A,True,0,2
2345,CREWLO,27241,2019-11-01 00:00:00,2764.45,0,92.5,1506.25,105.77,203.8,131.64,816.99,31.0311,A,True,0,2
2412,CXPCEN,27239,2019-11-01 00:00:00,2623.88,0,61,1930.5,117.27,261.2,124.95,189.96,7.6017,A,True,0,1
2247,DARWI1,27186,2019-11-01 00:00:00,1555.37,0,54,874,62.23,118.25,74.07,426.82,28.8139,A,True,0,1
1939,DARWI1,27187,2019-11-01 00:00:00,4739.07,0,132,2580,183.7,349.07,225.67,1400.63,31.0327,A,True,0,2
2423,DONNE1,27139,2019-11-01 00:00:00,599.47,0,22,330,23.5,44.65,28.55,172.77,30.2617,A,True,0,1
2228,EDGEMO,27140,2019-11-01 00:00:00,463.21,0,17,255,18.16,34.5,22.06,133.49,30.2595,A,True,0,1
2234,ELLIS1,27141,2019-11-01 00:00:00,343.98,0,8,192,13.67,25.98,16.38,95.95,29.2888,A,True,0,1
1973,ETROCO,27142,2019-11-01 00:00:00,1089.9,0,40,600,42.72,81.18,51.9,314.1,30.2601,A,True,0,1
2021,URBAN1,27210,2019-11-01 00:00:00,1798.52,0,52.5,1026,73.05,138.82,85.64,475.01,27.7317,A,True,0,1
2022,URBAN1,27211,2019-11-01 00:00:00,10583.14,0,291,6056.38,426.92,819.43,503.96,2776.45,27.5464,A,True,0,1
2103,URBAN1,27212,2019-11-01 00:00:00,4115.23,0,111.5,2404.5,165.86,325.33,195.96,1023.58,26.1166,A,True,0,1
2416,URBAN1,27213,2019-11-01 00:00:00,1375.92,0,32,800,56.96,0,65.52,453.44,34.6032,A,True,0,1
2419,URBAN1,27214,2019-11-01 00:00:00,227.48,0,7,133,9.47,17.99,10.83,56.19,25.9358,A,True,0,1
1949,URBAN1,27215,2019-11-01 00:00:00,5371.1,0,168,3104.51,213.37,420.04,255.77,1377.41,26.9271,A,True,0,2
2095,VINTOP,27170,2019-11-01 00:00:00,272.48,0,10,150,10.68,20.3,12.98,78.52,30.2582,A,True,0,1
2209,WADCON,27171,2019-11-01 00:00:00,1006.32,0,32,544,38.73,73.6,47.92,302.07,31.5182,A,True,0,1
1950,WALMCL,27216,2019-11-01 00:00:00,1409.52,0,32,832,59.24,112.57,67.12,338.59,25.2227,A,True,0,2
2060,WESGR1,27217,2019-10-04 00:00:00,1415.12,0,45.5,766,54.54,103.64,67.39,423.55,31.4269,A,True,0,2
2015,WESGR1,27219,2019-10-25 00:00:00,5868.87,0,212,3324,236.67,449.74,279.47,1578.99,28.2497,A,True,0,1
2014,WESGR1,27233,2019-10-04 00:00:00,4766.45,0,133,2549,171.38,344.88,226.97,1474.22,32.4755,A,True,0,1
2014,WESGR1,27234,2019-10-11 00:00:00,5309.94,0,158.5,2832,194.88,383.17,252.85,1647.04,32.5689,A,True,0,1
2014,WESGR1,27235,2019-10-18 00:00:00,4648.95,0,140,2483,171.45,335.95,221.38,1437.17,32.4596,A,True,0,1
2014,WESGR1,27242,2019-10-25 00:00:00,3587.38,0,108,1909,134.5,258.29,170.83,1114.76,32.6282,A,True,0,1
2367,WESTPO,27230,2019-11-01 00:00:00,1852.85,0,68,1020,72.62,138.01,88.23,533.99,30.2609,A,True,0,1
2215,WSSCOT,27172,2019-11-01 00:00:00,10016.84,0,313.5,5516.5,392.77,746.38,476.99,2884.2,30.2332,A,True,0,2
